GRAND_ID: 6937
DAM_NAME: -71.119335
LONG: -71.119335
LAT: 19.404562
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.14
2.0;0.05;0.31
3.0;0.14;0.58
4.0;0.23;0.94
5.0;0.33;1.39
6.0;0.46;1.98
7.0;0.54;2.64
8.0;0.64;3.41
9.0;0.73;4.27
10.0;0.86;5.26
11.0;0.96;6.34
12.0;1.12;7.59
13.0;1.24;8.96
14.0;1.37;10.45
15.0;1.49;12.08
16.0;1.67;13.87
17.0;1.82;15.82
18.0;1.98;17.93
19.0;2.14;20.2
20.0;2.28;22.61
21.0;2.41;25.15
22.0;2.59;27.87
23.0;2.74;30.74
24.0;2.9;33.76
25.0;3.03;36.92
26.0;3.22;40.26
27.0;3.31;43.7
28.0;3.5;47.33
29.0;3.64;51.09
30.0;3.83;55.05
31.0;3.92;59.09
32.0;4.13;63.35
33.0;4.21;67.68
34.0;4.41;72.22
35.0;4.48;76.82
36.0;4.68;81.63
37.0;4.77;86.53
38.0;4.94;91.59
39.0;5.0;96.72
40.0;5.2;102.05
41.0;5.31;107.48
42.0;5.57;113.18
43.0;5.67;118.97
44.0;5.9;124.99
45.0;6.03;131.15
46.0;6.28;137.56
47.0;6.44;144.12
48.0;6.72;150.97
49.0;6.86;157.96
50.0;7.15;165.23
51.0;7.31;172.67
52.0;7.62;180.41
53.0;7.79;188.32
54.0;8.13;196.58
55.0;8.26;204.97
56.0;8.54;213.64
57.0;8.68;222.45
58.0;8.97;231.55
59.0;9.09;240.76
60.0;9.35;250.24
61.0;9.45;259.81
