GRAND_ID: 7174
DAM_NAME: 106.438659
LONG: 106.438659
LAT: 25.680309
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.12
2.0;0.02;0.25
3.0;0.06;0.41
4.0;0.08;0.59
5.0;0.11;0.8
6.0;0.14;1.04
7.0;0.2;1.34
8.0;0.23;1.68
9.0;0.3;2.08
10.0;0.32;2.51
11.0;0.39;2.99
12.0;0.41;3.51
13.0;0.46;4.07
14.0;0.48;4.65
15.0;0.52;5.27
16.0;0.55;5.93
17.0;0.59;6.62
18.0;0.62;7.34
19.0;0.67;8.11
20.0;0.72;8.94
21.0;0.8;9.84
22.0;0.82;10.76
23.0;0.87;11.72
24.0;0.9;12.73
25.0;0.98;13.81
26.0;1.02;14.93
27.0;1.11;16.15
28.0;1.13;17.38
29.0;1.27;18.75
30.0;1.31;20.17
31.0;1.44;21.71
32.0;1.5;23.31
33.0;1.62;25.03
34.0;1.7;26.83
35.0;1.85;28.78
36.0;1.91;30.79
37.0;2.14;33.03
38.0;2.21;35.34
39.0;2.36;37.8
40.0;2.44;40.34
41.0;2.58;43.03
42.0;2.63;45.76
43.0;2.75;48.62
44.0;2.79;51.51
45.0;2.93;54.55
46.0;2.97;57.63
47.0;3.07;60.8
48.0;3.11;64.01
49.0;3.21;67.32
50.0;3.24;70.67
51.0;3.32;74.1
52.0;3.36;77.55
53.0;3.44;81.1
54.0;3.48;84.68
55.0;3.55;88.33
56.0;3.6;92.03
