GRAND_ID: 5002
DAM_NAME: 75.635487
LONG: 75.635487
LAT: 13.698079
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.25
2.0;0.18;0.62
3.0;0.26;1.07
4.0;0.42;1.69
5.0;0.68;2.56
6.0;1.31;4.06
7.0;1.58;5.83
8.0;2.26;8.28
9.0;2.55;11.02
10.0;3.99;15.2
11.0;4.75;20.14
12.0;6.45;26.78
13.0;7.42;34.39
14.0;9.42;43.99
15.0;10.45;54.63
16.0;13.32;68.15
17.0;14.79;83.13
18.0;17.99;101.31
19.0;19.42;120.93
20.0;22.27;143.39
21.0;23.37;166.94
22.0;26.14;193.28
23.0;27.0;220.47
24.0;30.09;250.75
25.0;31.33;282.27
26.0;34.36;316.82
27.0;35.74;352.75
28.0;39.18;392.12
29.0;40.77;433.08
30.0;45.22;478.49
31.0;46.63;525.32
32.0;51.03;576.54
33.0;54.02;630.76
34.0;60.93;691.88
35.0;62.91;754.98
36.0;67.96;823.13
37.0;69.89;893.22
38.0;74.09;967.5
39.0;75.64;1043.33
40.0;79.26;1122.79
41.0;80.44;1203.41
42.0;83.63;1287.24
43.0;85.02;1372.45
44.0;88.07;1460.71
45.0;89.13;1550.03
46.0;91.97;1642.2
47.0;93.31;1735.69
48.0;96.11;1832.0
49.0;97.18;1929.37
50.0;100.06;2029.63
51.0;101.19;2131.0
52.0;103.69;2234.89
53.0;104.62;2339.69
54.0;107.08;2446.96
55.0;108.07;2555.23
56.0;110.38;2665.79
57.0;111.36;2777.35
58.0;113.66;2891.2
59.0;114.39;3005.78
60.0;116.48;3122.45
61.0;117.34;3239.98
62.0;119.2;3359.37
63.0;119.91;3479.48
64.0;121.61;3601.28
65.0;122.29;3723.76
66.0;123.86;3847.81
67.0;124.42;3972.42
68.0;125.81;4098.42
69.0;126.26;4224.87
70.0;127.3;4352.37
71.0;127.68;4480.24
72.0;128.56;4608.99
73.0;128.89;4738.07
