GRAND_ID: 6619
DAM_NAME: 149.26471
LONG: 149.26471
LAT: -35.422917
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.05;0.22
2.0;0.17;0.57
3.0;0.24;0.98
4.0;0.37;1.52
5.0;0.42;2.12
6.0;0.52;2.81
7.0;0.56;3.55
8.0;0.69;4.41
9.0;0.75;5.33
10.0;0.87;6.38
11.0;0.94;7.49
12.0;1.1;8.76
13.0;1.17;10.11
14.0;1.36;11.65
15.0;1.45;13.27
16.0;1.64;15.09
17.0;1.72;16.98
18.0;1.92;19.08
19.0;2.03;21.28
20.0;2.28;23.74
21.0;2.38;26.29
22.0;2.6;29.06
23.0;2.69;31.93
24.0;2.97;35.07
25.0;3.15;38.4
26.0;3.49;42.06
27.0;3.62;45.86
28.0;4.0;50.04
29.0;4.17;54.38
30.0;4.56;59.12
31.0;4.73;64.02
32.0;5.11;69.31
33.0;5.25;74.73
34.0;5.62;80.52
35.0;5.84;86.54
36.0;6.27;92.98
37.0;6.5;99.65
38.0;6.84;106.66
39.0;6.97;113.81
40.0;7.19;121.17
