GRAND_ID: 6088
DAM_NAME: 133.250154
LONG: 133.250154
LAT: 33.695465
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.12
2.0;0.03;0.26
3.0;0.04;0.4
4.0;0.05;0.56
5.0;0.06;0.72
6.0;0.08;0.91
7.0;0.09;1.1
8.0;0.11;1.32
9.0;0.12;1.54
10.0;0.14;1.78
11.0;0.15;2.04
12.0;0.17;2.31
13.0;0.18;2.59
14.0;0.21;2.9
15.0;0.22;3.22
16.0;0.24;3.57
17.0;0.26;3.93
18.0;0.28;4.31
19.0;0.29;4.71
20.0;0.32;5.14
21.0;0.33;5.57
22.0;0.36;6.04
23.0;0.38;6.52
24.0;0.4;7.03
25.0;0.41;7.54
26.0;0.44;8.08
27.0;0.44;8.63
28.0;0.47;9.21
29.0;0.48;9.79
30.0;0.51;10.41
31.0;0.53;11.04
32.0;0.56;11.7
33.0;0.57;12.38
