GRAND_ID: 2344
DAM_NAME: -69.989586
LONG: -69.989586
LAT: -40.014586
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.08;0.23
2.0;0.29;0.68
3.0;0.38;1.21
4.0;1.08;2.44
5.0;1.41;4.0
6.0;2.31;6.46
7.0;2.86;9.48
8.0;4.04;13.68
9.0;4.52;18.35
10.0;5.65;24.15
11.0;6.32;30.62
12.0;7.33;38.11
13.0;7.9;46.17
14.0;9.02;55.34
15.0;9.51;65.0
16.0;10.71;75.86
17.0;11.25;87.26
18.0;12.34;99.76
19.0;12.86;112.77
20.0;13.75;126.68
21.0;14.26;141.09
22.0;15.29;156.54
23.0;15.7;172.39
24.0;16.79;189.34
25.0;17.39;206.88
26.0;18.38;225.41
27.0;18.85;244.42
28.0;19.72;264.29
29.0;20.07;284.51
30.0;20.84;305.5
31.0;21.14;326.8
32.0;21.72;348.68
33.0;21.93;370.76
34.0;22.34;393.25
35.0;22.52;415.92
36.0;22.87;438.94
37.0;22.99;462.09
38.0;23.25;485.49
39.0;23.34;508.98
40.0;23.5;532.63
41.0;23.58;556.37
42.0;23.71;580.23
43.0;23.75;604.13
44.0;23.84;628.12
45.0;23.87;652.15
46.0;23.96;676.26
47.0;23.98;700.39
48.0;24.04;724.58
49.0;24.06;748.79
50.0;24.09;773.03
51.0;24.11;797.29
52.0;24.15;821.59
53.0;24.17;845.91
