GRAND_ID: 5506
DAM_NAME: 113.507298
LONG: 113.507298
LAT: 29.164392
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.09;0.21
2.0;0.19;0.52
3.0;0.32;0.96
4.0;0.55;1.63
5.0;0.88;2.62
6.0;1.5;4.25
7.0;2.12;6.49
8.0;2.82;9.43
9.0;3.58;13.13
10.0;4.71;17.96
11.0;5.83;23.91
12.0;7.16;31.2
13.0;8.47;39.79
14.0;10.34;50.24
15.0;12.15;62.51
16.0;14.19;76.82
17.0;16.61;93.55
18.0;19.33;113.0
19.0;21.54;134.66
20.0;23.82;158.6
21.0;25.97;184.69
22.0;28.37;213.18
23.0;30.18;243.48
24.0;32.43;276.03
25.0;34.18;310.33
26.0;35.92;346.37
27.0;37.39;383.88
28.0;39.05;423.06
29.0;40.46;463.64
30.0;41.95;505.71
31.0;43.28;549.11
