GRAND_ID: 2427
DAM_NAME: -46.470027
LONG: -46.470027
LAT: -23.857686
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.12
2.0;0.02;0.26
3.0;0.03;0.41
4.0;0.05;0.58
5.0;0.07;0.77
6.0;0.11;0.99
7.0;0.12;1.22
8.0;0.14;1.48
9.0;0.15;1.75
10.0;0.19;2.05
11.0;0.21;2.38
12.0;0.24;2.74
13.0;0.26;3.12
14.0;0.31;3.54
15.0;0.32;3.98
16.0;0.36;4.46
17.0;0.38;4.96
18.0;0.43;5.5
19.0;0.45;6.07
20.0;0.5;6.69
21.0;0.53;7.34
22.0;0.56;8.01
23.0;0.59;8.72
24.0;0.63;9.47
25.0;0.67;10.25
26.0;0.73;11.09
27.0;0.76;11.97
28.0;0.81;12.89
29.0;0.84;13.84
30.0;0.89;14.85
31.0;0.92;15.88
32.0;0.97;16.96
33.0;0.98;18.06
34.0;1.05;19.23
35.0;1.06;20.4
36.0;1.11;21.63
37.0;1.13;22.88
38.0;1.2;24.19
39.0;1.24;25.55
40.0;1.35;27.01
41.0;1.39;28.52
42.0;1.53;30.17
43.0;1.58;31.86
44.0;1.71;33.69
45.0;1.77;35.58
46.0;1.88;37.57
47.0;1.95;39.64
48.0;2.1;41.85
49.0;2.16;44.13
50.0;2.3;46.54
51.0;2.36;49.02
52.0;2.51;51.64
53.0;2.55;54.31
54.0;2.67;57.1
55.0;2.73;59.94
56.0;2.84;62.9
57.0;2.89;65.91
58.0;3.01;69.03
59.0;3.07;72.22
60.0;3.18;75.51
61.0;3.24;78.87
62.0;3.36;82.35
63.0;3.42;85.88
64.0;3.56;89.56
65.0;3.62;93.29
66.0;3.77;97.18
67.0;3.81;101.11
68.0;3.97;105.19
69.0;4.02;109.33
70.0;4.15;113.6
71.0;4.2;117.91
72.0;4.31;122.34
73.0;4.35;126.81
74.0;4.44;131.37
75.0;4.48;135.96
76.0;4.56;140.64
77.0;4.59;145.35
78.0;4.72;150.18
79.0;4.75;155.04
80.0;4.83;160.0
81.0;4.86;164.98
82.0;4.96;170.05
83.0;5.0;175.17
84.0;5.07;180.36
85.0;5.1;185.57
86.0;5.16;190.85
87.0;5.19;196.15
88.0;5.25;201.52
89.0;5.26;206.9
90.0;5.33;212.34
91.0;5.36;217.82
92.0;5.4;223.34
93.0;5.43;228.88
94.0;5.49;234.49
95.0;5.5;240.1
96.0;5.54;245.76
97.0;5.57;251.44
98.0;5.61;257.17
99.0;5.62;262.91
100.0;5.66;268.69
101.0;5.67;274.48
102.0;5.71;280.31
103.0;5.73;286.16
104.0;5.78;292.05
105.0;5.78;297.95
106.0;5.82;303.89
107.0;5.84;309.85
108.0;5.88;315.84
109.0;5.89;321.85
