GRAND_ID: 2859
DAM_NAME: -8.114184
LONG: -8.114184
LAT: 38.186308
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.05;0.15
2.0;0.11;0.36
3.0;0.15;0.61
4.0;0.2;0.91
5.0;0.25;1.27
6.0;0.31;1.68
7.0;0.35;2.13
8.0;0.42;2.66
9.0;0.47;3.23
10.0;0.53;3.86
11.0;0.58;4.55
12.0;0.65;5.29
13.0;0.74;6.13
14.0;0.89;7.13
15.0;1.05;8.28
16.0;1.3;9.69
17.0;1.55;11.34
18.0;1.93;13.38
19.0;2.3;15.78
20.0;2.68;18.57
21.0;2.97;21.64
22.0;3.44;25.18
23.0;4.17;29.46
24.0;5.17;34.73
25.0;6.07;40.91
26.0;6.93;47.94
27.0;7.58;55.62
28.0;8.19;63.91
