GRAND_ID: 2474
DAM_NAME: -38.924395
LONG: -38.924395
LAT: -5.331242
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.1;0.3
2.0;0.17;0.68
3.0;0.26;1.14
4.0;0.33;1.68
5.0;0.4;2.29
6.0;0.46;2.95
7.0;0.52;3.68
8.0;0.58;4.46
9.0;0.65;5.32
10.0;0.7;6.22
11.0;0.77;7.19
12.0;0.99;8.39
13.0;1.96;10.55
14.0;3.4;14.16
15.0;5.53;19.89
16.0;8.0;28.09
17.0;10.64;38.93
18.0;12.49;51.62
19.0;14.22;66.04
20.0;15.35;81.6
21.0;16.51;98.31
22.0;17.33;115.84
23.0;18.36;134.4
24.0;18.92;153.52
25.0;19.49;173.22
26.0;19.85;193.27
27.0;20.21;213.68
28.0;20.39;234.28
29.0;20.64;255.12
30.0;20.76;276.08
31.0;20.89;297.17
32.0;20.97;318.35
33.0;21.07;339.62
34.0;21.12;360.95
