GRAND_ID: 4753
DAM_NAME: 74.609388
LONG: 74.609388
LAT: 19.338431
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.16
2.0;0.09;0.38
3.0;0.11;0.63
4.0;0.47;1.24
5.0;0.69;2.07
6.0;1.25;3.46
7.0;1.42;5.02
8.0;1.88;7.03
9.0;2.19;9.36
10.0;2.93;12.43
11.0;3.2;15.76
12.0;3.89;19.79
13.0;4.27;24.2
14.0;5.56;29.9
15.0;6.02;36.05
16.0;7.25;43.44
17.0;7.7;51.27
18.0;9.69;61.1
19.0;10.7;71.93
20.0;13.84;85.91
21.0;15.53;101.57
22.0;20.68;122.39
23.0;22.68;145.21
24.0;28.15;173.49
25.0;30.36;203.99
26.0;36.62;240.74
27.0;38.79;279.67
28.0;44.56;324.36
29.0;46.51;371.01
30.0;51.11;422.26
31.0;52.55;474.95
32.0;55.63;530.71
33.0;56.53;587.37
34.0;58.75;646.26
35.0;59.37;705.77
36.0;60.79;766.7
37.0;61.21;828.05
38.0;62.07;890.25
39.0;62.34;952.73
40.0;62.89;1015.76
41.0;63.03;1078.92
