GRAND_ID: 5169
DAM_NAME: 100.768807
LONG: 100.768807
LAT: 6.239739
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.27;0.4
2.0;0.67;1.2
3.0;1.09;2.42
4.0;1.44;4.0
5.0;1.98;6.11
6.0;2.42;8.67
7.0;3.13;11.93
8.0;3.62;15.69
9.0;4.25;20.06
10.0;4.86;25.06
11.0;6.16;31.36
12.0;7.68;39.18
13.0;9.46;48.77
14.0;11.59;60.49
15.0;13.77;74.39
16.0;15.44;89.97
17.0;17.49;107.59
18.0;19.15;126.88
19.0;21.3;148.31
20.0;23.34;171.78
21.0;25.36;197.27
22.0;27.18;224.58
23.0;29.56;254.28
24.0;31.31;285.72
25.0;33.38;319.23
26.0;35.5;354.87
27.0;38.2;393.2
28.0;39.71;433.05
29.0;41.26;474.45
30.0;42.59;517.18
31.0;43.96;561.27
32.0;45.16;606.57
33.0;46.54;653.25
34.0;47.69;701.07
35.0;48.87;750.08
36.0;49.96;800.17
37.0;51.09;851.4
38.0;52.19;903.72
39.0;53.34;957.2
40.0;54.18;1011.51
41.0;55.11;1066.76
42.0;55.84;1122.74
43.0;56.5;1179.37
44.0;57.0;1236.51
45.0;57.54;1294.18
46.0;58.07;1352.38
47.0;58.49;1411.01
48.0;58.9;1470.05
49.0;59.33;1529.51
