GRAND_ID: 6338
DAM_NAME: 139.920998
LONG: 139.920998
LAT: 38.149506
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.12
2.0;0.03;0.26
3.0;0.05;0.41
4.0;0.06;0.58
5.0;0.07;0.76
6.0;0.09;0.95
7.0;0.11;1.16
8.0;0.12;1.38
9.0;0.15;1.64
10.0;0.17;1.91
11.0;0.19;2.2
12.0;0.2;2.51
13.0;0.22;2.84
14.0;0.24;3.18
15.0;0.25;3.54
16.0;0.26;3.91
17.0;0.28;4.29
18.0;0.29;4.68
19.0;0.31;5.09
20.0;0.31;5.5
21.0;0.33;5.93
22.0;0.33;6.37
23.0;0.34;6.81
24.0;0.34;7.26
