GRAND_ID: 4287
DAM_NAME: 27.276532
LONG: 27.276532
LAT: -32.610176
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.11
2.0;0.04;0.25
3.0;0.05;0.4
4.0;0.1;0.61
5.0;0.13;0.84
6.0;0.19;1.13
7.0;0.22;1.45
8.0;0.28;1.84
9.0;0.31;2.24
10.0;0.43;2.77
11.0;0.46;3.33
12.0;0.54;3.96
13.0;0.56;4.62
14.0;0.63;5.35
15.0;0.66;6.11
16.0;0.71;6.92
17.0;0.74;7.76
18.0;0.78;8.64
19.0;0.79;9.54
20.0;0.84;10.48
21.0;0.86;11.44
22.0;0.9;12.44
23.0;0.91;13.45
24.0;0.95;14.5
