GRAND_ID: 2429
DAM_NAME: -47.255453
LONG: -47.255453
LAT: -24.014503
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.11
2.0;0.07;0.28
3.0;0.09;0.47
4.0;0.17;0.74
5.0;0.23;1.07
6.0;0.43;1.6
7.0;0.49;2.19
8.0;0.73;3.02
9.0;0.82;3.94
10.0;1.0;5.04
11.0;1.08;6.23
12.0;1.27;7.59
13.0;1.35;9.05
14.0;1.59;10.74
15.0;1.68;12.52
16.0;1.93;14.55
17.0;2.01;16.65
18.0;2.21;18.96
19.0;2.3;21.37
20.0;2.59;24.06
21.0;2.7;26.86
22.0;2.92;29.88
23.0;3.04;33.02
24.0;3.34;36.46
25.0;3.43;39.99
26.0;3.64;43.73
27.0;3.7;47.53
28.0;3.84;51.47
29.0;3.89;55.47
30.0;4.04;59.61
