GRAND_ID: 1793
DAM_NAME: -83.047917
LONG: -83.047917
LAT: 35.693466
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.11
2.0;0.01;0.22
3.0;0.02;0.35
4.0;0.03;0.48
5.0;0.04;0.62
6.0;0.05;0.77
7.0;0.05;0.93
8.0;0.07;1.1
9.0;0.07;1.28
10.0;0.08;1.46
11.0;0.09;1.66
12.0;0.11;1.87
13.0;0.11;2.09
14.0;0.13;2.33
15.0;0.14;2.56
16.0;0.15;2.82
17.0;0.16;3.08
18.0;0.17;3.35
19.0;0.17;3.63
20.0;0.2;3.93
21.0;0.22;4.26
22.0;0.26;4.62
23.0;0.28;5.01
24.0;0.33;5.44
25.0;0.36;5.9
26.0;0.41;6.42
27.0;0.44;6.96
28.0;0.51;7.57
29.0;0.53;8.2
30.0;0.61;8.92
31.0;0.68;9.71
32.0;0.81;10.62
33.0;0.85;11.57
34.0;0.92;12.6
35.0;0.95;13.65
36.0;1.0;14.75
37.0;1.01;15.87
