GRAND_ID: 6625
DAM_NAME: 148.390739
LONG: 148.390739
LAT: -35.965517
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.12
2.0;0.03;0.27
3.0;0.04;0.42
4.0;0.06;0.6
5.0;0.07;0.78
6.0;0.08;0.98
7.0;0.09;1.19
8.0;0.11;1.41
9.0;0.12;1.65
10.0;0.13;1.9
11.0;0.14;2.16
12.0;0.16;2.43
13.0;0.17;2.72
14.0;0.18;3.02
15.0;0.19;3.33
16.0;0.2;3.65
17.0;0.22;3.98
18.0;0.23;4.33
19.0;0.26;4.7
20.0;0.32;5.15
21.0;0.38;5.64
22.0;0.44;6.2
23.0;0.49;6.81
24.0;0.56;7.49
25.0;0.62;8.22
26.0;0.69;9.03
27.0;0.73;9.88
28.0;0.8;10.79
29.0;0.84;11.75
30.0;0.89;12.75
31.0;0.94;13.81
32.0;0.98;14.9
33.0;1.01;16.03
34.0;1.06;17.21
35.0;1.1;18.42
36.0;1.14;19.68
37.0;1.18;20.97
38.0;1.21;22.3
39.0;1.25;23.67
40.0;1.3;25.08
