GRAND_ID: 2450
DAM_NAME: -52.542708
LONG: -52.542708
LAT: -28.555233
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.13;0.25
2.0;0.31;0.69
3.0;0.4;1.21
4.0;0.67;2.0
5.0;0.85;2.97
6.0;1.08;4.18
7.0;1.21;5.52
8.0;1.44;7.08
9.0;1.59;8.8
10.0;2.0;10.92
11.0;2.31;13.36
12.0;2.9;16.38
13.0;3.38;19.89
14.0;4.18;24.19
15.0;4.63;28.94
16.0;5.59;34.65
17.0;6.73;41.51
18.0;10.73;52.36
19.0;13.59;66.08
20.0;18.96;85.16
21.0;21.48;106.77
22.0;25.7;132.59
23.0;28.07;160.78
24.0;31.57;192.48
25.0;33.33;225.93
26.0;36.2;262.25
27.0;37.65;300.03
28.0;39.66;339.81
29.0;40.61;380.54
30.0;41.79;422.46
31.0;42.31;464.89
