GRAND_ID: 4423
DAM_NAME: 43.744792
LONG: 43.744792
LAT: 38.794737
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.1;0.23
2.0;0.19;0.56
3.0;0.24;0.93
4.0;0.31;1.38
5.0;0.38;1.9
6.0;0.44;2.47
7.0;0.52;3.13
8.0;0.61;3.87
9.0;0.72;4.72
10.0;0.91;5.77
11.0;1.07;6.98
12.0;1.28;8.39
13.0;1.41;9.94
14.0;1.59;11.66
15.0;1.73;13.53
16.0;1.91;15.58
17.0;2.05;17.76
18.0;2.22;20.12
19.0;2.37;22.62
20.0;2.57;25.33
21.0;2.81;28.28
22.0;3.09;31.5
23.0;3.36;34.99
24.0;3.77;38.89
25.0;4.17;43.2
26.0;4.64;47.98
27.0;4.98;53.09
28.0;5.54;58.77
29.0;5.92;64.83
30.0;6.41;71.38
31.0;6.72;78.23
32.0;7.12;85.49
33.0;7.44;93.06
34.0;7.86;101.06
35.0;8.2;109.39
36.0;8.57;118.1
37.0;8.85;127.09
38.0;9.11;136.33
39.0;9.35;145.82
40.0;9.64;155.59
41.0;9.83;165.56
42.0;10.04;175.74
