GRAND_ID: 2377
DAM_NAME: -47.984377
LONG: -47.984377
LAT: -18.446974
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.11;0.25
2.0;0.2;0.58
3.0;0.29;1.01
4.0;0.33;1.48
5.0;0.41;2.03
6.0;0.48;2.65
7.0;0.6;3.39
8.0;0.62;4.15
9.0;0.77;5.06
10.0;0.84;6.05
11.0;0.93;7.12
12.0;0.98;8.24
13.0;1.12;9.5
14.0;1.15;10.79
15.0;1.28;12.21
16.0;1.39;13.73
17.0;1.51;15.39
18.0;1.59;17.11
19.0;1.76;19.01
20.0;1.79;20.94
21.0;1.96;23.05
22.0;2.01;25.19
23.0;2.27;27.6
24.0;2.31;30.05
25.0;2.43;32.62
26.0;2.52;35.28
27.0;2.74;38.16
28.0;2.77;41.07
29.0;2.97;44.18
30.0;3.04;47.36
31.0;3.25;50.75
32.0;3.34;54.23
33.0;3.51;57.89
34.0;3.61;61.64
35.0;3.76;65.54
36.0;3.86;69.55
37.0;4.07;73.76
38.0;4.16;78.06
39.0;4.69;82.89
40.0;5.03;88.06
41.0;6.13;94.34
42.0;6.6;101.08
43.0;7.87;109.09
44.0;8.46;117.7
45.0;9.85;127.68
46.0;10.49;138.31
47.0;11.92;150.37
48.0;12.62;163.13
49.0;14.02;177.3
50.0;14.73;192.17
51.0;16.41;208.71
52.0;17.22;226.07
53.0;19.2;245.42
54.0;19.82;265.38
55.0;21.49;287.01
56.0;22.09;309.24
57.0;23.93;333.31
58.0;24.98;358.43
59.0;27.1;385.67
60.0;27.97;413.78
61.0;30.08;444.0
62.0;31.09;475.23
63.0;33.0;508.37
64.0;34.06;542.57
65.0;36.01;578.73
66.0;36.88;615.75
67.0;39.01;654.9
68.0;39.97;695.01
69.0;42.47;737.62
70.0;43.85;781.61
71.0;50.02;831.77
72.0;53.81;885.72
73.0;63.95;949.81
74.0;69.07;1019.02
75.0;83.59;1102.76
76.0;92.21;1195.11
77.0;108.49;1303.74
78.0;118.33;1422.21
79.0;140.36;1562.71
80.0;150.51;1713.36
81.0;173.16;1886.66
82.0;183.27;2070.07
83.0;204.29;2274.5
84.0;212.11;2486.75
85.0;227.97;2714.86
86.0;233.51;2948.51
87.0;248.48;3197.13
88.0;254.63;3451.9
89.0;267.7;3719.74
90.0;274.31;3994.2
91.0;287.52;4281.85
92.0;292.63;4574.62
93.0;306.22;4880.98
94.0;311.11;5192.23
95.0;324.18;5516.56
96.0;329.87;5846.57
97.0;340.72;6187.43
98.0;345.24;6532.81
99.0;355.67;6888.62
100.0;359.47;7248.23
101.0;368.62;7616.99
102.0;372.88;7990.02
103.0;382.98;8373.13
104.0;385.81;8759.08
105.0;394.76;9153.97
106.0;397.35;9551.46
107.0;405.74;9957.34
108.0;408.23;10365.71
109.0;414.67;10780.53
110.0;417.48;11198.15
111.0;422.92;11621.21
112.0;425.19;12046.54
113.0;429.9;12476.58
114.0;431.78;12908.51
115.0;435.76;13344.41
116.0;437.44;13782.0
117.0;441.11;14223.24
118.0;442.27;14665.65
119.0;445.07;15110.87
120.0;445.91;15556.92
121.0;448.41;16005.47
122.0;449.14;16454.75
123.0;450.99;16905.88
124.0;451.8;17357.82
125.0;453.19;17811.15
126.0;453.79;18265.08
127.0;455.05;18720.27
128.0;455.51;19175.92
129.0;456.48;19632.55
130.0;456.8;20089.49
