GRAND_ID: 4324
DAM_NAME: 19.082912
LONG: 19.082912
LAT: -33.832473
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.13
2.0;0.04;0.28
3.0;0.05;0.44
4.0;0.08;0.64
5.0;0.09;0.84
6.0;0.12;1.08
7.0;0.13;1.32
8.0;0.15;1.59
9.0;0.17;1.87
10.0;0.21;2.19
11.0;0.22;2.52
12.0;0.24;2.87
13.0;0.26;3.24
14.0;0.29;3.64
15.0;0.3;4.06
16.0;0.33;4.51
17.0;0.35;4.97
18.0;0.38;5.46
19.0;0.4;5.97
20.0;0.42;6.5
21.0;0.45;7.06
22.0;0.49;7.66
23.0;0.53;8.3
24.0;0.58;8.99
25.0;0.6;9.71
26.0;0.68;10.5
27.0;0.74;11.35
28.0;0.83;12.3
29.0;0.87;13.28
30.0;0.95;14.34
31.0;0.98;15.44
32.0;1.1;16.65
33.0;1.14;17.9
34.0;1.22;19.24
35.0;1.25;20.6
36.0;1.37;22.08
37.0;1.42;23.61
38.0;1.52;25.24
39.0;1.56;26.91
40.0;1.64;28.66
41.0;1.72;30.5
42.0;1.81;32.42
43.0;1.88;34.41
44.0;1.98;36.5
45.0;2.07;38.68
46.0;2.16;40.95
47.0;2.21;43.28
48.0;2.3;45.69
49.0;2.37;48.17
50.0;2.43;50.72
51.0;2.47;53.3
52.0;2.54;55.95
53.0;2.6;58.66
54.0;2.66;61.43
55.0;2.69;64.23
56.0;2.74;67.09
57.0;2.78;69.98
58.0;2.84;72.93
59.0;2.85;75.9
60.0;2.9;78.91
61.0;2.91;81.94
62.0;2.94;84.99
63.0;2.94;88.04
