GRAND_ID: 7036
DAM_NAME: 111.210751
LONG: 111.210751
LAT: 23.439535
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.97;1.84
2.0;1.87;4.58
3.0;2.41;7.87
4.0;3.35;12.09
5.0;4.25;17.21
6.0;5.46;23.55
7.0;7.26;31.68
8.0;10.12;42.67
9.0;12.74;56.29
10.0;18.26;75.42
11.0;21.6;97.89
12.0;25.37;124.13
13.0;29.13;154.14
14.0;35.06;190.07
15.0;39.82;230.77
16.0;46.29;277.93
17.0;50.84;329.64
18.0;57.18;387.7
19.0;62.32;450.89
20.0;71.71;523.47
21.0;78.04;602.39
22.0;83.44;686.71
23.0;88.27;775.85
24.0;93.92;870.65
25.0;97.34;968.86
26.0;101.36;1071.09
27.0;104.18;1176.14
28.0;107.04;1284.05
29.0;109.52;1394.45
30.0;111.71;1507.03
31.0;113.49;1621.39
32.0;115.43;1737.7
33.0;116.99;1855.57
34.0;118.59;1975.03
35.0;119.67;2095.57
36.0;121.1;2217.55
37.0;122.18;2340.6
38.0;123.1;2464.58
