GRAND_ID: 2783
DAM_NAME: -6.250281
LONG: -6.250281
LAT: 40.099697
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.15
2.0;0.06;0.34
3.0;0.08;0.55
4.0;0.12;0.81
5.0;0.14;1.08
6.0;0.2;1.42
7.0;0.25;1.81
8.0;0.32;2.26
9.0;0.36;2.76
10.0;0.44;3.33
11.0;0.48;3.94
12.0;0.57;4.65
13.0;0.68;5.46
14.0;0.92;6.51
15.0;1.06;7.71
16.0;1.4;9.24
17.0;1.61;10.99
18.0;1.95;13.07
19.0;2.17;15.37
20.0;2.54;18.05
21.0;2.73;20.91
22.0;3.08;24.12
23.0;3.26;27.52
24.0;3.55;31.2
25.0;3.67;35.01
26.0;3.89;39.04
27.0;3.99;43.17
