GRAND_ID: 4408
DAM_NAME: 31.014499
LONG: 31.014499
LAT: 40.035518
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.16
2.0;0.1;0.39
3.0;0.1;0.61
4.0;0.27;1.01
5.0;0.29;1.42
6.0;0.52;2.06
7.0;0.53;2.72
8.0;0.76;3.61
9.0;0.78;4.52
10.0;1.08;5.73
11.0;1.08;6.93
12.0;1.38;8.44
13.0;1.46;10.03
14.0;1.71;11.87
15.0;1.89;13.88
16.0;2.07;16.08
17.0;2.21;18.42
18.0;2.38;20.93
19.0;2.38;23.45
20.0;2.78;26.35
21.0;2.85;29.33
22.0;3.16;32.61
23.0;3.25;35.98
24.0;3.48;39.59
25.0;3.56;43.27
26.0;3.96;47.36
27.0;3.96;51.45
28.0;4.19;55.77
29.0;4.39;60.29
30.0;4.67;65.09
31.0;4.84;70.05
32.0;5.08;75.26
33.0;5.23;80.62
34.0;5.55;86.3
35.0;5.67;92.09
36.0;5.89;98.11
37.0;5.95;104.18
38.0;6.35;110.66
39.0;6.38;117.17
40.0;6.75;124.05
41.0;6.75;130.92
42.0;7.1;138.15
43.0;7.22;145.49
44.0;7.33;152.95
45.0;7.42;160.49
46.0;7.68;168.3
47.0;7.78;176.2
48.0;8.06;184.39
49.0;8.21;192.73
50.0;8.47;201.33
51.0;8.6;210.05
52.0;8.7;218.88
53.0;8.77;227.78
54.0;9.03;236.94
55.0;9.08;246.15
56.0;9.35;255.63
57.0;9.35;265.11
58.0;9.74;274.97
59.0;9.76;284.86
60.0;10.05;295.04
61.0;10.16;305.33
62.0;10.5;315.96
63.0;10.62;326.71
64.0;10.87;337.71
65.0;11.01;348.84
66.0;11.29;360.26
67.0;11.47;371.85
68.0;11.64;383.62
69.0;11.66;395.4
70.0;12.11;407.64
71.0;12.23;419.99
72.0;12.7;432.82
73.0;12.7;445.65
74.0;13.31;459.09
75.0;13.43;472.64
76.0;13.6;486.37
77.0;13.78;500.28
78.0;14.05;514.45
79.0;14.53;529.11
80.0;14.9;544.14
81.0;15.43;559.7
82.0;16.02;575.84
83.0;16.45;592.42
84.0;16.93;609.47
85.0;17.17;626.77
86.0;18.29;645.19
87.0;18.53;663.85
88.0;19.64;683.62
89.0;19.75;703.49
90.0;20.59;724.21
91.0;20.75;745.09
92.0;21.15;766.36
93.0;21.36;787.85
94.0;21.86;809.84
95.0;22.12;832.09
96.0;22.49;854.7
97.0;22.69;877.52
98.0;23.1;900.75
99.0;23.34;924.22
100.0;23.65;948.0
101.0;23.73;971.85
102.0;24.38;996.36
103.0;24.38;1020.86
104.0;24.88;1045.87
105.0;25.08;1071.08
106.0;25.38;1096.59
107.0;25.53;1122.24
108.0;25.91;1148.28
109.0;25.97;1174.38
110.0;26.49;1200.99
111.0;26.64;1227.76
112.0;26.89;1254.78
113.0;26.96;1281.87
114.0;27.36;1309.35
115.0;27.45;1336.93
116.0;27.82;1364.88
117.0;27.96;1392.96
118.0;28.3;1421.38
119.0;28.35;1449.86
120.0;28.73;1478.71
121.0;28.76;1507.6
122.0;28.98;1536.7
123.0;29.03;1565.86
124.0;29.31;1595.29
125.0;29.31;1624.73
126.0;29.54;1654.39
127.0;29.67;1684.19
128.0;29.86;1714.17
129.0;29.92;1744.22
130.0;30.15;1774.5
131.0;30.22;1804.85
132.0;30.37;1835.34
133.0;30.42;1865.88
