GRAND_ID: 4812
DAM_NAME: 75.458686
LONG: 75.458686
LAT: 25.92453
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.14
2.0;0.12;0.36
3.0;0.15;0.61
4.0;0.22;0.94
5.0;0.27;1.32
6.0;0.61;2.03
7.0;0.83;2.96
8.0;1.45;4.51
9.0;1.87;6.49
10.0;2.61;9.2
11.0;3.0;12.3
12.0;3.74;16.14
13.0;4.18;20.42
14.0;5.18;25.7
15.0;5.92;31.73
16.0;7.1;38.94
17.0;7.72;46.75
18.0;8.69;55.54
19.0;9.2;64.85
20.0;10.08;75.03
21.0;10.57;85.7
22.0;11.51;97.31
23.0;12.04;109.46
24.0;12.96;122.52
25.0;13.57;136.19
26.0;15.85;152.15
27.0;17.53;169.78
28.0;21.57;191.45
29.0;25.36;216.91
30.0;30.21;247.23
31.0;32.95;280.28
32.0;38.07;318.45
33.0;41.52;360.07
34.0;47.24;407.42
35.0;51.11;458.63
36.0;58.81;517.54
37.0;62.47;580.11
38.0;68.27;648.48
39.0;71.54;720.12
40.0;76.54;796.76
41.0;79.05;875.92
42.0;82.39;958.41
43.0;83.93;1042.44
