GRAND_ID: 379
DAM_NAME: -108.981198
LONG: -108.981198
LAT: 44.097302
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.14
2.0;0.06;0.3
3.0;0.09;0.5
4.0;0.12;0.73
5.0;0.15;0.99
6.0;0.19;1.28
7.0;0.27;1.66
8.0;0.36;2.13
9.0;0.53;2.77
10.0;0.68;3.56
11.0;0.8;4.46
12.0;0.91;5.48
13.0;1.02;6.6
14.0;1.14;7.85
15.0;1.34;9.3
16.0;1.52;10.93
17.0;1.68;12.72
18.0;1.79;14.62
19.0;1.96;16.68
20.0;2.18;18.97
21.0;2.33;21.4
22.0;2.46;23.97
23.0;2.58;26.66
24.0;2.7;29.47
25.0;2.81;32.38
26.0;2.91;35.4
27.0;3.0;38.5
28.0;3.09;41.7
29.0;3.18;44.98
30.0;3.26;48.35
31.0;3.34;51.8
32.0;3.42;55.32
33.0;3.5;58.93
34.0;3.57;62.61
35.0;3.63;66.34
36.0;3.7;70.14
37.0;3.76;74.01
38.0;3.81;77.93
39.0;3.86;81.9
40.0;3.9;85.91
