GRAND_ID: 1984
DAM_NAME: -79.748958
LONG: -79.748958
LAT: -0.922437
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.35;0.64
2.0;1.32;2.25
3.0;3.84;6.38
4.0;8.79;15.46
5.0;16.9;32.65
6.0;25.62;58.56
7.0;35.19;94.04
8.0;48.46;142.79
9.0;61.91;204.99
10.0;74.7;279.98
11.0;86.52;366.78
12.0;97.33;464.4
13.0;105.18;569.87
14.0;113.52;683.68
15.0;120.35;804.32
16.0;127.61;932.21
17.0;133.58;1066.08
18.0;140.05;1206.42
19.0;145.08;1351.78
20.0;150.26;1502.33
21.0;154.29;1656.91
22.0;158.49;1815.69
23.0;161.63;1977.61
24.0;164.79;2142.69
25.0;166.84;2309.82
