GRAND_ID: 5269
DAM_NAME: 111.343487
LONG: 111.343487
LAT: 34.831554
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.27;0.53
2.0;2.38;3.18
3.0;3.56;7.01
4.0;6.26;13.54
5.0;7.53;21.33
6.0;9.43;31.03
7.0;10.25;41.54
8.0;12.62;54.43
9.0;12.81;67.51
10.0;16.3;84.08
11.0;19.52;103.87
12.0;24.69;128.83
13.0;26.75;155.84
14.0;40.15;196.26
15.0;40.15;236.68
16.0;52.26;289.2
17.0;58.92;348.39
18.0;69.62;418.27
19.0;73.61;492.15
20.0;84.87;577.29
21.0;92.38;669.93
22.0;104.35;774.54
23.0;105.36;880.17
24.0;118.55;998.98
25.0;122.9;1122.15
26.0;139.29;1261.7
27.0;146.56;1408.54
28.0;165.75;1574.55
29.0;170.32;1745.14
30.0;186.21;1931.62
31.0;193.83;2125.72
32.0;220.32;2346.31
33.0;228.69;2575.26
34.0;262.77;2838.29
35.0;265.59;3104.15
36.0;301.06;3405.48
37.0;320.54;3726.29
38.0;360.24;4086.79
39.0;372.61;4459.67
40.0;408.92;4868.85
41.0;433.03;5302.15
42.0;467.9;5770.31
43.0;476.61;6247.19
44.0;508.63;6756.09
45.0;518.65;7275.0
46.0;542.74;7818.01
47.0;557.45;8375.73
48.0;575.84;8951.84
49.0;577.48;9529.59
50.0;591.96;10121.82
51.0;600.45;10722.53
52.0;614.15;11336.94
53.0;618.33;11955.54
54.0;628.48;12584.29
55.0;634.08;13218.64
56.0;640.32;13859.23
57.0;644.1;14503.6
58.0;654.66;15158.52
59.0;661.46;15820.25
60.0;674.11;16494.63
61.0;679.34;17174.24
62.0;686.75;17861.26
63.0;694.09;18555.61
