GRAND_ID: 6667
DAM_NAME: 145.406858
LONG: 145.406858
LAT: -37.828492
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.15
2.0;0.06;0.32
3.0;0.12;0.55
4.0;0.14;0.8
5.0;0.22;1.13
6.0;0.27;1.51
7.0;0.3;1.92
8.0;0.34;2.37
9.0;0.38;2.86
10.0;0.41;3.38
11.0;0.44;3.92
12.0;0.47;4.5
13.0;0.5;5.11
14.0;0.53;5.75
15.0;0.56;6.42
16.0;0.58;7.11
17.0;0.63;7.85
18.0;0.66;8.62
19.0;0.72;9.45
20.0;0.75;10.31
21.0;0.81;11.23
22.0;0.86;12.2
23.0;0.93;13.24
24.0;0.97;14.31
25.0;1.02;15.44
26.0;1.06;16.61
27.0;1.12;17.84
28.0;1.16;19.11
29.0;1.22;20.44
30.0;1.25;21.81
31.0;1.31;23.23
32.0;1.35;24.69
33.0;1.4;26.2
34.0;1.44;27.75
35.0;1.49;29.36
36.0;1.54;31.01
37.0;1.6;32.72
38.0;1.63;34.46
39.0;1.69;36.26
40.0;1.75;38.13
41.0;1.85;40.09
42.0;1.92;42.11
43.0;2.03;44.25
44.0;2.11;46.47
45.0;2.2;48.78
46.0;2.27;51.16
47.0;2.38;53.66
48.0;2.46;56.22
49.0;2.55;58.89
50.0;2.62;61.62
51.0;2.7;64.42
52.0;2.75;67.28
53.0;2.81;70.2
54.0;2.84;73.15
55.0;2.91;76.17
56.0;2.93;79.21
57.0;2.99;82.31
58.0;3.04;85.45
59.0;3.08;88.64
60.0;3.11;91.86
61.0;3.14;95.11
62.0;3.16;98.37
