GRAND_ID: 4614
DAM_NAME: 31.467702
LONG: 31.467702
LAT: -28.773212
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.14
2.0;0.06;0.32
3.0;0.09;0.52
4.0;0.12;0.74
5.0;0.14;1.0
6.0;0.17;1.28
7.0;0.21;1.6
8.0;0.27;1.99
9.0;0.31;2.41
10.0;0.36;2.88
11.0;0.42;3.41
12.0;0.48;4.01
13.0;0.54;4.66
14.0;0.65;5.42
15.0;0.73;6.27
16.0;0.89;7.28
17.0;1.04;8.43
18.0;1.27;9.81
19.0;1.44;11.36
20.0;1.58;13.05
21.0;1.69;14.86
22.0;1.8;16.77
23.0;1.89;18.77
24.0;2.01;20.89
25.0;2.09;23.1
26.0;2.17;25.38
27.0;2.25;27.74
28.0;2.34;30.19
29.0;2.43;32.73
30.0;2.63;35.48
31.0;2.76;38.36
32.0;3.07;41.54
33.0;3.36;45.02
34.0;3.98;49.1
35.0;4.34;53.56
36.0;4.85;58.53
37.0;5.32;63.96
38.0;6.01;70.08
39.0;6.55;76.75
40.0;7.41;84.27
41.0;8.11;92.49
42.0;8.82;101.42
43.0;9.25;110.78
44.0;9.74;120.64
45.0;10.09;130.83
46.0;10.54;141.48
47.0;10.87;152.46
48.0;11.29;163.87
49.0;11.54;175.52
50.0;11.92;187.55
51.0;12.11;199.78
52.0;12.35;212.25
53.0;12.56;224.92
54.0;12.8;237.83
55.0;12.95;250.89
56.0;13.11;264.12
57.0;13.24;277.47
58.0;13.39;290.97
59.0;13.48;304.57
60.0;13.59;318.27
61.0;13.66;332.04
