GRAND_ID: 2724
DAM_NAME: -6.890625
LONG: -6.890625
LAT: 41.557903
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.16
2.0;0.11;0.39
3.0;0.15;0.66
4.0;0.22;1.01
5.0;0.26;1.39
6.0;0.34;1.85
7.0;0.37;2.35
8.0;0.45;2.93
9.0;0.49;3.54
10.0;0.6;4.26
11.0;0.64;5.02
12.0;0.77;5.92
13.0;0.83;6.87
14.0;1.23;8.23
15.0;1.37;9.72
16.0;1.68;11.53
17.0;1.78;13.43
18.0;2.07;15.63
19.0;2.17;17.93
20.0;2.45;20.5
21.0;2.57;23.2
22.0;2.87;26.19
23.0;2.99;29.31
24.0;3.3;32.74
25.0;3.43;36.29
26.0;3.66;40.07
27.0;3.73;43.93
