GRAND_ID: 4563
DAM_NAME: 30.121875
LONG: 30.121875
LAT: -23.106821
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.1;0.23
2.0;0.13;0.5
3.0;0.23;0.87
4.0;0.28;1.29
5.0;0.43;1.85
6.0;0.48;2.47
7.0;0.75;3.35
8.0;0.9;4.39
9.0;1.12;5.64
10.0;1.19;6.97
11.0;1.38;8.48
12.0;1.46;10.08
13.0;1.72;11.93
14.0;1.8;13.87
15.0;2.06;16.07
16.0;2.16;18.37
17.0;2.41;20.91
18.0;2.49;23.54
19.0;2.67;26.34
20.0;2.74;29.22
21.0;2.91;32.27
22.0;2.96;35.36
23.0;3.11;38.61
24.0;3.15;41.9
