GRAND_ID: 6694
DAM_NAME: 146.592175
LONG: 146.592175
LAT: -42.448527
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.12
2.0;0.03;0.26
3.0;0.06;0.41
4.0;0.08;0.59
5.0;0.1;0.79
6.0;0.12;1.01
7.0;0.14;1.25
8.0;0.16;1.52
9.0;0.19;1.81
10.0;0.21;2.12
11.0;0.23;2.45
12.0;0.25;2.8
13.0;0.27;3.18
14.0;0.29;3.57
15.0;0.32;3.99
16.0;0.34;4.43
17.0;0.4;4.93
18.0;0.45;5.49
19.0;0.54;6.13
20.0;0.62;6.85
21.0;0.73;7.68
22.0;0.8;8.58
23.0;0.93;9.61
24.0;1.06;10.78
25.0;1.27;12.15
26.0;1.4;13.65
27.0;1.53;15.28
28.0;1.6;16.98
29.0;1.68;18.76
30.0;1.73;20.59
31.0;1.78;22.47
32.0;1.83;24.4
33.0;1.87;26.38
34.0;1.89;28.37
35.0;1.94;30.41
36.0;1.98;32.49
