GRAND_ID: 3253
DAM_NAME: 12.878646
LONG: 12.878646
LAT: 50.175398
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.12
2.0;0.03;0.25
3.0;0.06;0.42
4.0;0.07;0.59
5.0;0.1;0.79
6.0;0.11;1.0
7.0;0.13;1.23
8.0;0.15;1.49
9.0;0.17;1.76
10.0;0.19;2.06
11.0;0.23;2.39
12.0;0.25;2.74
13.0;0.29;3.13
14.0;0.32;3.56
15.0;0.41;4.07
16.0;0.46;4.64
17.0;0.54;5.28
18.0;0.59;5.98
19.0;0.67;6.75
20.0;0.7;7.56
21.0;0.77;8.44
22.0;0.8;9.35
23.0;0.88;10.33
24.0;0.9;11.33
25.0;0.94;12.38
26.0;0.96;13.44
27.0;0.99;14.53
28.0;1.0;15.63
