GRAND_ID: 4168
DAM_NAME: 29.306271
LONG: 29.306271
LAT: -25.894117
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.17
2.0;0.18;0.47
3.0;0.29;0.87
4.0;0.4;1.39
5.0;0.5;2.0
6.0;0.61;2.73
7.0;0.81;3.64
8.0;1.04;4.79
9.0;1.25;6.15
10.0;1.5;7.77
11.0;1.8;9.68
12.0;2.14;11.93
13.0;2.44;14.49
14.0;2.82;17.42
15.0;3.13;20.66
16.0;3.54;24.32
17.0;4.48;28.91
18.0;5.77;34.79
19.0;6.86;41.75
20.0;8.13;50.0
21.0;9.24;59.35
22.0;10.25;69.72
23.0;10.87;80.71
24.0;11.32;92.14
25.0;11.6;103.86
26.0;11.81;115.78
