GRAND_ID: 3236
DAM_NAME: 11.494529
LONG: 11.494529
LAT: 50.614055
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.14
2.0;0.13;0.38
3.0;0.17;0.67
4.0;0.28;1.06
5.0;0.35;1.52
6.0;0.44;2.08
7.0;0.48;2.67
8.0;0.56;3.35
9.0;0.6;4.07
10.0;0.68;4.87
11.0;0.73;5.72
12.0;0.83;6.66
13.0;0.86;7.64
14.0;0.99;8.74
15.0;1.06;9.91
16.0;1.14;11.17
17.0;1.18;12.46
18.0;1.27;13.85
19.0;1.32;15.28
20.0;1.43;16.83
21.0;1.48;18.42
22.0;1.57;20.1
23.0;1.63;21.85
24.0;1.75;23.71
25.0;1.8;25.62
26.0;1.91;27.65
27.0;1.96;29.72
28.0;2.11;31.94
29.0;2.19;34.25
30.0;2.37;36.74
31.0;2.47;39.32
32.0;2.64;42.07
33.0;2.72;44.9
34.0;2.89;47.91
35.0;2.97;50.99
36.0;3.2;54.31
37.0;3.32;57.74
38.0;3.63;61.48
39.0;3.79;65.39
40.0;4.15;69.65
41.0;4.31;74.08
42.0;4.65;78.85
43.0;4.81;83.77
44.0;5.05;88.94
45.0;5.19;94.25
46.0;5.46;99.82
47.0;5.59;105.52
48.0;5.82;111.46
49.0;5.93;117.5
50.0;6.14;123.75
51.0;6.25;130.11
52.0;6.49;136.71
53.0;6.59;143.41
54.0;6.74;150.27
55.0;6.83;157.22
56.0;6.98;164.31
57.0;7.06;171.48
58.0;7.19;178.79
59.0;7.25;186.15
60.0;7.39;193.66
61.0;7.46;201.24
62.0;7.59;208.94
63.0;7.64;216.7
64.0;7.74;224.55
65.0;7.8;232.46
66.0;7.9;240.48
67.0;7.95;248.54
68.0;8.03;256.69
69.0;8.08;264.88
70.0;8.16;273.15
71.0;8.18;281.44
