GRAND_ID: 3493
DAM_NAME: 2.525444
LONG: 2.525444
LAT: 41.979508
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.11
2.0;0.02;0.23
3.0;0.02;0.36
4.0;0.03;0.49
5.0;0.04;0.64
6.0;0.05;0.79
7.0;0.05;0.95
8.0;0.07;1.12
9.0;0.07;1.3
10.0;0.08;1.48
11.0;0.09;1.68
12.0;0.1;1.88
13.0;0.11;2.1
14.0;0.13;2.33
15.0;0.14;2.57
16.0;0.16;2.83
17.0;0.19;3.12
18.0;0.22;3.45
19.0;0.25;3.8
20.0;0.28;4.19
21.0;0.31;4.6
22.0;0.37;5.08
23.0;0.4;5.58
24.0;0.46;6.15
25.0;0.49;6.74
26.0;0.53;7.38
27.0;0.56;8.04
28.0;0.6;8.74
29.0;0.61;9.46
30.0;0.66;10.22
31.0;0.67;10.99
32.0;0.71;11.81
33.0;0.74;12.66
34.0;0.79;13.56
35.0;0.82;14.48
36.0;0.91;15.5
37.0;0.96;16.57
38.0;1.09;17.77
39.0;1.2;19.07
40.0;1.32;20.5
41.0;1.45;22.05
42.0;1.58;23.73
43.0;1.63;25.46
44.0;1.73;27.3
45.0;1.8;29.2
46.0;1.89;31.19
47.0;1.94;33.23
48.0;2.02;35.35
49.0;2.08;37.53
50.0;2.14;39.78
51.0;2.2;42.08
52.0;2.28;44.47
53.0;2.33;46.9
54.0;2.43;49.44
55.0;2.47;52.02
56.0;2.55;54.67
57.0;2.6;57.37
58.0;2.67;60.15
59.0;2.72;62.97
60.0;2.78;65.86
61.0;2.81;68.77
62.0;2.89;71.76
63.0;2.92;74.79
64.0;2.98;77.88
65.0;3.02;81.0
66.0;3.08;84.18
67.0;3.12;87.4
68.0;3.17;90.68
69.0;3.2;93.98
70.0;3.25;97.34
71.0;3.29;100.73
72.0;3.33;104.17
73.0;3.36;107.63
74.0;3.4;111.14
75.0;3.42;114.66
76.0;3.46;118.23
77.0;3.48;121.82
78.0;3.51;125.43
79.0;3.52;129.06
80.0;3.55;132.71
81.0;3.57;136.38
82.0;3.59;140.07
83.0;3.59;143.77
84.0;3.61;147.49
85.0;3.63;151.22
86.0;3.64;154.96
87.0;3.65;158.72
88.0;3.66;162.48
