GRAND_ID: 6631
DAM_NAME: 148.316451
LONG: 148.316451
LAT: -36.304599
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.11
2.0;0.02;0.23
3.0;0.02;0.35
4.0;0.03;0.49
5.0;0.04;0.63
6.0;0.05;0.78
7.0;0.05;0.93
8.0;0.06;1.1
9.0;0.07;1.27
10.0;0.08;1.45
11.0;0.08;1.63
12.0;0.1;1.83
13.0;0.11;2.04
14.0;0.12;2.27
15.0;0.13;2.5
16.0;0.15;2.75
17.0;0.16;3.01
18.0;0.17;3.28
19.0;0.18;3.55
20.0;0.19;3.84
21.0;0.2;4.14
22.0;0.21;4.45
23.0;0.21;4.76
24.0;0.22;5.08
25.0;0.23;5.41
26.0;0.24;5.74
27.0;0.24;6.09
28.0;0.25;6.44
29.0;0.26;6.8
30.0;0.26;7.16
31.0;0.27;7.53
32.0;0.27;7.91
33.0;0.28;8.28
34.0;0.28;8.67
35.0;0.29;9.06
36.0;0.29;9.45
37.0;0.3;9.84
38.0;0.3;10.24
39.0;0.3;10.65
40.0;0.31;11.06
41.0;0.31;11.47
42.0;0.32;11.89
