GRAND_ID: 4688
DAM_NAME: 68.996714
LONG: 68.996714
LAT: 39.842463
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.05;0.2
2.0;0.11;0.45
3.0;0.17;0.76
4.0;0.22;1.12
5.0;0.28;1.54
6.0;0.33;2.01
7.0;0.4;2.56
8.0;0.46;3.16
9.0;0.53;3.84
10.0;0.61;4.59
11.0;0.69;5.43
12.0;0.76;6.34
13.0;0.83;7.31
14.0;0.9;8.35
15.0;0.98;9.47
16.0;1.06;10.67
17.0;1.15;11.96
18.0;1.21;13.32
19.0;1.29;14.75
20.0;1.37;16.27
21.0;1.45;17.86
22.0;1.52;19.53
23.0;1.57;21.24
24.0;1.62;23.0
25.0;1.69;24.84
