GRAND_ID: 2436
DAM_NAME: -53.488542
LONG: -53.488542
LAT: -25.542197
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.05;0.23
2.0;0.25;0.67
3.0;0.32;1.17
4.0;0.48;1.83
5.0;0.55;2.56
6.0;0.63;3.37
7.0;0.77;4.32
8.0;0.9;5.4
9.0;0.95;6.53
10.0;1.1;7.81
11.0;1.16;9.14
12.0;1.24;10.56
13.0;1.29;12.03
14.0;1.38;13.59
15.0;1.41;15.18
16.0;1.53;16.89
17.0;1.56;18.63
18.0;1.65;20.46
19.0;1.69;22.33
20.0;1.79;24.31
21.0;1.82;26.31
22.0;1.91;28.4
23.0;1.92;30.5
24.0;1.99;32.67
25.0;2.18;35.03
26.0;2.49;37.7
27.0;2.69;40.56
28.0;3.16;43.9
29.0;3.4;47.48
30.0;4.41;52.07
31.0;4.65;56.9
32.0;5.5;62.57
33.0;5.98;68.73
34.0;6.98;75.89
35.0;7.79;83.86
36.0;9.85;93.89
37.0;10.76;104.83
38.0;13.11;118.12
39.0;14.36;132.66
40.0;16.95;149.79
41.0;18.31;168.28
42.0;20.86;189.33
43.0;22.19;211.69
44.0;25.08;236.95
45.0;26.4;263.53
46.0;30.64;294.35
47.0;32.48;327.01
48.0;37.41;364.61
49.0;40.42;405.2
50.0;47.08;452.46
51.0;50.14;502.78
52.0;57.25;560.21
53.0;60.61;621.0
54.0;68.63;689.81
55.0;70.57;760.56
56.0;77.9;838.63
57.0;80.62;919.43
58.0;86.11;1005.72
59.0;88.67;1094.57
60.0;94.1;1188.85
61.0;96.76;1285.79
62.0;102.22;1388.19
63.0;104.68;1493.05
64.0;110.13;1603.36
65.0;112.98;1716.51
66.0;117.66;1834.34
67.0;120.34;1954.87
68.0;126.14;2081.19
69.0;129.02;2210.39
70.0;135.62;2346.18
71.0;137.93;2484.29
72.0;144.88;2629.34
73.0;147.42;2776.94
74.0;153.43;2930.55
75.0;155.97;3086.7
76.0;161.44;3248.32
77.0;163.89;3412.39
78.0;169.44;3582.0
79.0;171.58;3753.76
80.0;175.93;3929.88
81.0;177.86;4107.92
82.0;182.1;4290.2
83.0;184.21;4474.59
84.0;187.89;4662.66
85.0;189.46;4852.3
86.0;193.08;5045.56
87.0;194.43;5240.17
88.0;198.16;5438.51
89.0;199.1;5637.79
90.0;202.06;5840.03
91.0;203.17;6043.38
92.0;204.91;6248.47
