GRAND_ID: 3178
DAM_NAME: 6.776684
LONG: 6.776684
LAT: 58.886619
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.15
2.0;0.08;0.35
3.0;0.12;0.59
4.0;0.19;0.89
5.0;0.22;1.23
6.0;0.29;1.64
7.0;0.33;2.09
8.0;0.39;2.59
9.0;0.42;3.13
10.0;0.52;3.77
11.0;0.54;4.43
12.0;0.6;5.15
13.0;0.63;5.9
14.0;0.69;6.7
15.0;0.7;7.53
16.0;0.76;8.41
17.0;0.77;9.3
18.0;0.83;10.25
19.0;0.86;11.23
20.0;0.9;12.25
21.0;0.92;13.29
22.0;0.96;14.37
23.0;0.98;15.47
24.0;1.03;16.61
25.0;1.04;17.77
26.0;1.08;18.97
27.0;1.1;20.19
28.0;1.15;21.46
29.0;1.17;22.75
30.0;1.22;24.08
31.0;1.23;25.44
32.0;1.28;26.83
33.0;1.31;28.26
34.0;1.35;29.72
35.0;1.37;31.21
36.0;1.42;32.75
37.0;1.45;34.31
38.0;1.49;35.92
39.0;1.52;37.56
40.0;1.57;39.24
41.0;1.58;40.94
42.0;1.64;42.7
43.0;1.66;44.48
44.0;1.74;46.34
45.0;1.77;48.22
46.0;1.85;50.19
47.0;1.89;52.19
48.0;1.98;54.29
49.0;2.04;56.45
50.0;2.13;58.7
51.0;2.16;60.98
52.0;2.26;63.36
53.0;2.31;65.78
54.0;2.41;68.31
55.0;2.45;70.87
56.0;2.57;73.57
57.0;2.63;76.32
58.0;2.73;79.17
59.0;2.79;82.08
60.0;2.9;85.1
61.0;2.96;88.17
62.0;3.11;91.41
63.0;3.17;94.7
64.0;3.31;98.12
65.0;3.39;101.63
66.0;3.59;105.34
67.0;3.67;109.13
68.0;3.94;113.19
69.0;4.07;117.37
70.0;4.29;121.78
71.0;4.4;126.3
72.0;4.61;131.03
73.0;4.7;135.84
74.0;4.92;140.88
75.0;5.0;145.99
76.0;5.18;151.29
77.0;5.25;156.65
78.0;5.4;162.18
79.0;5.48;167.77
80.0;5.6;173.49
81.0;5.67;179.27
82.0;5.81;185.2
83.0;5.85;191.17
84.0;5.96;197.25
85.0;6.01;203.37
86.0;6.1;209.59
