GRAND_ID: 2806
DAM_NAME: -7.809999
LONG: -7.809999
LAT: 39.565563
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.14
2.0;0.07;0.32
3.0;0.12;0.55
4.0;0.16;0.81
5.0;0.23;1.15
6.0;0.29;1.55
7.0;0.36;2.01
8.0;0.41;2.53
9.0;0.48;3.11
10.0;0.52;3.73
11.0;0.58;4.42
12.0;0.63;5.16
13.0;0.7;5.96
14.0;0.78;6.85
15.0;0.83;7.78
16.0;0.9;8.79
17.0;0.96;9.85
18.0;1.03;10.99
19.0;1.08;12.18
20.0;1.15;13.43
21.0;1.28;14.82
22.0;1.47;16.4
23.0;1.84;18.35
24.0;2.09;20.54
25.0;2.31;22.96
26.0;2.49;25.56
27.0;2.72;28.39
28.0;2.91;31.41
29.0;3.12;34.64
30.0;3.31;38.06
31.0;3.5;41.66
32.0;3.69;45.46
33.0;3.87;49.45
34.0;4.01;53.57
35.0;4.18;57.85
36.0;4.32;62.27
37.0;4.43;66.81
38.0;4.54;71.46
39.0;4.63;76.19
40.0;4.69;80.99
