GRAND_ID: 1592
DAM_NAME: -85.955208
LONG: -85.955208
LAT: 40.714103
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.14
2.0;0.08;0.32
3.0;0.13;0.55
4.0;0.28;0.93
5.0;0.6;1.63
6.0;0.9;2.63
7.0;1.43;4.16
8.0;1.9;6.16
9.0;2.42;8.68
10.0;2.74;11.52
11.0;3.24;14.86
12.0;3.63;18.59
13.0;4.22;22.92
14.0;4.68;27.7
15.0;5.96;33.76
16.0;7.51;41.37
17.0;9.47;50.94
18.0;11.32;62.36
19.0;13.72;76.19
20.0;15.02;91.31
21.0;16.73;108.14
22.0;17.61;125.86
23.0;18.32;144.28
