GRAND_ID: 5672
DAM_NAME: 116.474116
LONG: 116.474116
LAT: 25.471552
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.11
2.0;0.01;0.23
3.0;0.03;0.37
4.0;0.04;0.51
5.0;0.07;0.68
6.0;0.08;0.86
7.0;0.1;1.06
8.0;0.1;1.27
9.0;0.11;1.49
10.0;0.13;1.72
11.0;0.14;1.96
12.0;0.15;2.22
13.0;0.18;2.5
14.0;0.18;2.79
15.0;0.2;3.1
16.0;0.21;3.41
17.0;0.23;3.74
18.0;0.24;4.09
19.0;0.28;4.47
20.0;0.29;4.86
21.0;0.32;5.29
22.0;0.33;5.73
23.0;0.35;6.19
24.0;0.36;6.65
25.0;0.38;7.14
26.0;0.39;7.64
27.0;0.41;8.15
28.0;0.41;8.67
29.0;0.43;9.2
30.0;0.43;9.74
31.0;0.45;10.29
32.0;0.45;10.84
33.0;0.46;11.4
34.0;0.47;11.97
35.0;0.48;12.55
