GRAND_ID: 4594
DAM_NAME: 30.616939
LONG: 30.616939
LAT: -25.883603
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.13;0.3
2.0;0.23;0.7
3.0;0.33;1.21
4.0;0.44;1.82
5.0;0.58;2.57
6.0;0.71;3.45
7.0;0.84;4.46
8.0;1.0;5.63
9.0;1.14;6.95
10.0;1.29;8.41
11.0;1.44;10.03
12.0;1.61;11.81
13.0;1.79;13.77
14.0;1.99;15.93
15.0;2.29;18.39
16.0;2.75;21.31
17.0;3.13;24.61
18.0;3.55;28.33
19.0;3.94;32.44
20.0;4.41;37.02
21.0;4.77;41.97
22.0;5.11;47.25
23.0;5.44;52.86
24.0;5.73;58.75
25.0;6.02;64.94
26.0;6.27;71.38
27.0;6.44;77.99
28.0;6.55;84.71
