GRAND_ID: 5617
DAM_NAME: 114.080502
LONG: 114.080502
LAT: 26.933825
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.07;0.21
2.0;0.16;0.51
3.0;0.25;0.9
4.0;0.36;1.4
5.0;0.49;2.02
6.0;0.67;2.83
7.0;0.8;3.76
8.0;1.02;4.92
9.0;1.22;6.27
10.0;1.44;7.85
11.0;1.61;9.6
12.0;1.75;11.49
13.0;1.89;13.52
14.0;2.06;15.71
15.0;2.15;18.0
16.0;2.3;20.45
17.0;2.42;23.0
18.0;2.53;25.67
19.0;2.59;28.4
20.0;2.68;31.22
21.0;2.73;34.09
22.0;2.79;37.01
23.0;2.82;39.97
24.0;2.86;42.97
