GRAND_ID: 4649
DAM_NAME: 45.710321
LONG: 45.710321
LAT: 35.114715
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.19;0.37
2.0;0.64;1.19
3.0;1.15;2.52
4.0;1.79;4.49
5.0;2.06;6.73
6.0;2.65;9.55
7.0;2.85;12.58
8.0;3.28;16.04
9.0;3.66;19.88
10.0;3.96;24.02
11.0;4.2;28.4
12.0;4.68;33.26
13.0;4.82;38.26
14.0;5.2;43.64
15.0;5.44;49.26
16.0;5.83;55.27
17.0;5.95;61.4
18.0;6.68;68.26
19.0;6.95;75.39
20.0;7.33;82.89
21.0;7.68;90.75
22.0;8.12;99.05
23.0;8.33;107.56
24.0;8.88;116.62
25.0;9.15;125.96
26.0;9.53;135.67
27.0;9.89;145.74
28.0;10.29;156.2
29.0;10.49;166.88
30.0;11.01;178.07
31.0;11.26;189.5
32.0;11.61;201.3
33.0;11.93;213.4
34.0;12.41;225.99
35.0;12.6;238.77
36.0;13.22;252.17
37.0;13.46;265.82
38.0;13.87;279.86
39.0;14.21;294.25
40.0;15.07;309.51
41.0;15.91;325.6
42.0;16.87;342.65
43.0;17.45;360.28
44.0;18.25;378.7
45.0;18.97;397.85
46.0;19.84;417.88
47.0;20.64;438.69
48.0;21.49;460.36
49.0;22.03;482.57
50.0;23.04;505.8
51.0;23.36;529.33
52.0;24.2;553.72
53.0;24.98;578.87
54.0;25.85;604.9
55.0;26.54;631.62
56.0;27.87;659.67
57.0;28.37;688.22
58.0;29.48;717.87
59.0;30.38;748.44
60.0;31.54;780.16
61.0;32.2;812.54
62.0;33.61;846.33
63.0;34.33;880.83
64.0;35.7;916.71
65.0;36.54;953.43
66.0;37.78;991.4
67.0;38.8;1030.37
68.0;40.14;1070.69
69.0;40.86;1111.74
70.0;42.25;1154.16
71.0;43.05;1197.39
72.0;44.21;1241.77
73.0;45.0;1286.96
74.0;46.41;1333.55
75.0;47.11;1380.83
76.0;48.44;1429.45
77.0;49.64;1479.27
78.0;52.02;1531.47
79.0;53.65;1585.3
80.0;56.78;1642.27
81.0;59.85;1702.3
82.0;64.5;1766.97
83.0;67.24;1834.39
84.0;73.17;1907.74
85.0;75.78;1983.7
86.0;82.13;2066.02
87.0;84.52;2150.72
88.0;90.47;2241.37
89.0;93.35;2334.9
90.0;99.75;2434.83
91.0;102.38;2537.39
92.0;107.56;2645.13
93.0;109.34;2754.65
