GRAND_ID: 3656
DAM_NAME: 3.739875
LONG: 3.739875
LAT: 8.177069
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.21
2.0;0.15;0.51
3.0;0.22;0.88
4.0;0.32;1.35
5.0;0.4;1.89
6.0;0.53;2.57
7.0;0.63;3.35
8.0;0.98;4.47
9.0;1.29;5.91
10.0;1.93;7.99
11.0;2.53;10.66
12.0;3.31;14.12
13.0;4.06;18.33
14.0;5.53;24.01
15.0;6.43;30.58
16.0;7.83;38.56
17.0;8.59;47.3
18.0;10.4;57.85
19.0;12.52;70.51
20.0;16.33;86.99
21.0;18.71;105.85
22.0;22.94;128.93
23.0;25.23;154.31
24.0;29.57;184.03
25.0;32.51;216.68
26.0;37.44;254.28
27.0;40.02;294.44
28.0;44.06;338.65
29.0;45.76;384.56
30.0;47.49;432.2
