GRAND_ID: 3703
DAM_NAME: 20.35625
LONG: 20.35625
LAT: 66.499205
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.23;0.42
2.0;0.62;1.24
3.0;0.92;2.35
4.0;1.44;3.98
5.0;1.8;5.97
6.0;2.32;8.49
7.0;2.81;11.49
8.0;3.47;15.15
9.0;3.82;19.15
10.0;4.41;23.75
11.0;4.78;28.73
12.0;5.4;34.32
13.0;5.85;40.36
14.0;6.96;47.51
15.0;8.29;55.99
16.0;10.24;66.43
17.0;11.31;77.93
18.0;12.71;90.83
19.0;14.24;105.27
20.0;17.23;122.69
21.0;19.34;142.22
22.0;21.97;164.38
23.0;23.41;187.98
24.0;25.12;213.29
25.0;25.82;239.3
26.0;26.81;266.31
27.0;27.41;293.91
28.0;28.09;322.19
29.0;28.34;350.72
30.0;28.77;379.68
31.0;29.07;408.94
32.0;29.46;438.59
33.0;29.66;468.45
34.0;29.98;498.62
35.0;30.19;529.0
