GRAND_ID: 2902
DAM_NAME: -3.257711
LONG: -3.257711
LAT: 37.311555
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.14
2.0;0.04;0.29
3.0;0.1;0.5
4.0;0.13;0.75
5.0;0.19;1.06
6.0;0.24;1.41
7.0;0.34;1.86
8.0;0.37;2.35
9.0;0.53;2.99
10.0;0.59;3.68
11.0;0.7;4.5
12.0;0.76;5.38
13.0;0.93;6.41
14.0;0.98;7.51
15.0;1.12;8.75
16.0;1.16;10.02
17.0;1.25;11.38
18.0;1.28;12.77
19.0;1.36;14.25
20.0;1.38;15.74
21.0;1.45;17.3
22.0;1.47;18.89
23.0;1.52;20.52
24.0;1.55;22.18
25.0;1.6;23.9
