GRAND_ID: 574
DAM_NAME: -107.659343
LONG: -107.659343
LAT: 37.382549
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.13
2.0;0.05;0.3
3.0;0.05;0.48
4.0;0.09;0.69
5.0;0.09;0.91
6.0;0.16;1.2
7.0;0.16;1.49
8.0;0.22;1.83
9.0;0.22;2.18
10.0;0.33;2.64
11.0;0.33;3.1
12.0;0.5;3.73
13.0;0.5;4.35
14.0;0.7;5.18
15.0;0.7;6.0
16.0;0.85;6.98
17.0;0.85;7.96
18.0;1.04;9.13
19.0;1.04;10.29
20.0;1.12;11.54
21.0;1.12;12.79
22.0;1.33;14.25
23.0;1.33;15.71
24.0;1.5;17.34
25.0;1.5;18.97
26.0;1.76;20.85
27.0;1.76;22.74
28.0;1.93;24.79
29.0;1.93;26.85
30.0;2.08;29.06
31.0;2.08;31.27
32.0;2.17;33.56
33.0;2.17;35.86
34.0;2.23;38.22
35.0;2.23;40.58
