GRAND_ID: 388
DAM_NAME: -118.2091
LONG: -118.2091
LAT: 43.58693
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.07;0.31
2.0;0.3;0.85
3.0;0.45;1.54
4.0;0.76;2.54
5.0;1.03;3.81
6.0;1.53;5.58
7.0;1.91;7.74
8.0;2.71;10.69
9.0;3.39;14.32
10.0;4.38;18.94
11.0;5.18;24.37
12.0;6.12;30.73
13.0;6.84;37.81
14.0;8.17;46.23
15.0;9.44;55.91
16.0;11.52;67.67
17.0;12.58;80.49
18.0;13.73;94.46
19.0;14.56;109.26
20.0;15.2;124.7
21.0;15.56;140.5
22.0;15.8;156.53
23.0;15.92;172.69
24.0;16.04;188.98
25.0;16.1;205.32
