GRAND_ID: 6892
DAM_NAME: -41.097893
LONG: -41.097893
LAT: -19.456341
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.15;0.31
2.0;0.64;1.11
3.0;1.19;2.45
4.0;1.51;4.12
5.0;1.83;6.11
6.0;2.07;8.34
7.0;2.44;10.94
8.0;2.93;14.03
9.0;3.53;17.72
10.0;4.3;22.17
11.0;7.44;29.77
12.0;11.6;41.53
13.0;15.95;57.63
14.0;19.43;77.22
15.0;22.5;99.87
16.0;23.99;124.02
17.0;25.23;149.42
18.0;25.99;175.57
19.0;26.75;202.47
20.0;27.31;229.94
21.0;27.81;257.91
22.0;28.15;286.22
23.0;28.48;314.86
24.0;28.74;343.76
