GRAND_ID: 4618
DAM_NAME: 30.200586
LONG: 30.200586
LAT: -29.49547
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.71;0.97
2.0;1.61;2.84
3.0;2.68;5.78
4.0;3.39;9.43
5.0;4.17;13.86
6.0;4.71;18.83
7.0;5.28;24.37
8.0;5.87;30.49
9.0;6.55;37.3
10.0;7.23;44.79
11.0;7.99;53.04
12.0;8.64;61.95
13.0;9.35;71.56
14.0;10.07;81.88
15.0;10.91;93.05
16.0;11.74;105.05
17.0;12.6;117.91
18.0;13.58;131.74
19.0;14.44;146.45
20.0;15.23;161.94
21.0;15.85;178.05
22.0;16.35;194.66
23.0;16.77;211.69
24.0;17.12;229.07
25.0;17.41;246.74
