GRAND_ID: 3240
DAM_NAME: 10.881317
LONG: 10.881317
LAT: 50.544672
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.11
2.0;0.02;0.23
3.0;0.04;0.38
4.0;0.06;0.54
5.0;0.09;0.73
6.0;0.1;0.93
7.0;0.12;1.16
8.0;0.13;1.39
9.0;0.17;1.66
10.0;0.18;1.94
11.0;0.21;2.25
12.0;0.22;2.57
13.0;0.26;2.93
14.0;0.27;3.3
15.0;0.32;3.72
16.0;0.33;4.15
17.0;0.4;4.65
18.0;0.43;5.19
19.0;0.5;5.79
20.0;0.53;6.42
21.0;0.6;7.12
22.0;0.62;7.84
23.0;0.68;8.63
24.0;0.7;9.43
25.0;0.77;10.3
26.0;0.79;11.19
27.0;0.84;12.13
28.0;0.86;13.09
