GRAND_ID: 172
DAM_NAME: -120.46816
LONG: -120.46816
LAT: 39.110417
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.05;0.21
2.0;0.11;0.48
3.0;0.14;0.78
4.0;0.19;1.13
5.0;0.23;1.53
6.0;0.27;1.95
7.0;0.31;2.42
8.0;0.36;2.94
9.0;0.41;3.51
10.0;0.45;4.12
11.0;0.55;4.83
12.0;0.69;5.69
13.0;0.81;6.65
14.0;0.93;7.74
15.0;0.99;8.89
16.0;1.05;10.1
17.0;1.11;11.36
18.0;1.18;12.7
19.0;1.23;14.09
20.0;1.29;15.54
21.0;1.36;17.07
22.0;1.45;18.67
23.0;1.52;20.35
24.0;1.61;22.12
25.0;1.7;23.98
26.0;1.81;25.96
27.0;1.88;28.0
28.0;1.99;30.15
29.0;2.14;32.44
30.0;2.3;34.91
31.0;2.45;37.51
32.0;2.64;40.31
33.0;2.77;43.24
34.0;2.9;46.3
35.0;3.04;49.51
36.0;3.21;52.88
37.0;3.35;56.39
38.0;3.56;60.11
39.0;3.68;63.95
40.0;3.87;67.98
41.0;3.98;72.12
42.0;4.11;76.39
43.0;4.18;80.72
44.0;4.27;85.15
45.0;4.36;89.68
46.0;4.45;94.28
47.0;4.52;98.96
48.0;4.58;103.7
49.0;4.65;108.51
50.0;4.73;113.39
51.0;4.77;118.33
52.0;4.84;123.32
53.0;4.88;128.36
54.0;4.94;133.46
55.0;4.97;138.59
56.0;5.01;143.76
57.0;5.05;148.97
58.0;5.08;154.21
59.0;5.1;159.47
60.0;5.13;164.75
