GRAND_ID: 442
DAM_NAME: -111.39784
LONG: -111.39784
LAT: 41.185867
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.15
2.0;0.06;0.34
3.0;0.08;0.54
4.0;0.1;0.76
5.0;0.12;1.01
6.0;0.13;1.27
7.0;0.15;1.54
8.0;0.16;1.83
9.0;0.19;2.15
10.0;0.22;2.49
11.0;0.24;2.86
12.0;0.28;3.26
13.0;0.31;3.7
14.0;0.4;4.23
15.0;0.43;4.78
16.0;0.48;5.4
17.0;0.52;6.04
18.0;0.57;6.74
19.0;0.61;7.48
20.0;0.66;8.27
21.0;0.7;9.1
22.0;0.75;9.98
23.0;0.8;10.9
24.0;0.87;11.9
25.0;0.92;12.94
26.0;0.99;14.06
27.0;1.03;15.22
28.0;1.1;16.45
29.0;1.14;17.71
30.0;1.17;19.01
31.0;1.22;20.35
32.0;1.25;21.73
