GRAND_ID: 2387
DAM_NAME: -47.27703
LONG: -47.27703
LAT: -20.152544
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.08;0.27
2.0;0.19;0.66
3.0;0.29;1.15
4.0;0.45;1.79
5.0;0.53;2.52
6.0;0.76;3.48
7.0;0.96;4.63
8.0;1.31;6.14
9.0;1.65;7.99
10.0;2.22;10.4
11.0;2.64;13.23
12.0;3.38;16.81
13.0;3.77;20.78
14.0;4.33;25.3
15.0;4.67;30.17
16.0;5.17;35.53
17.0;5.45;41.18
18.0;5.99;47.36
19.0;6.32;53.88
20.0;6.81;60.89
21.0;7.14;68.23
22.0;7.77;76.19
23.0;8.08;84.47
24.0;9.01;93.68
25.0;9.64;103.51
26.0;10.64;114.35
27.0;11.17;125.72
28.0;12.05;137.96
29.0;12.41;150.57
30.0;13.16;163.92
31.0;13.52;177.64
32.0;14.16;191.99
33.0;14.71;206.9
34.0;15.72;222.82
35.0;16.27;239.29
36.0;17.12;256.61
37.0;17.82;274.62
38.0;19.6;294.42
39.0;20.45;315.06
40.0;21.97;337.22
41.0;22.82;360.24
42.0;24.23;384.66
43.0;25.01;409.87
44.0;26.27;436.33
45.0;26.97;463.5
46.0;28.24;491.93
47.0;29.38;521.5
48.0;30.84;552.54
49.0;31.74;584.47
50.0;33.19;617.86
51.0;34.16;652.22
52.0;35.86;688.27
53.0;36.65;725.12
54.0;38.07;763.38
55.0;38.82;802.39
56.0;40.31;842.9
57.0;41.17;884.26
58.0;42.56;927.02
59.0;43.63;970.84
60.0;45.25;1016.29
61.0;46.41;1062.9
62.0;48.07;1111.16
63.0;48.93;1160.29
64.0;50.71;1211.19
65.0;51.58;1262.97
66.0;52.99;1316.15
67.0;53.78;1370.13
68.0;55.11;1425.44
69.0;55.87;1481.5
70.0;56.93;1538.63
71.0;57.41;1596.23
72.0;58.74;1655.16
73.0;59.14;1714.5
74.0;60.14;1774.83
75.0;60.51;1835.53
76.0;61.25;1896.97
77.0;61.5;1958.67
78.0;62.2;2021.06
79.0;62.45;2083.71
80.0;63.05;2146.95
81.0;63.19;2210.33
82.0;63.67;2274.2
83.0;63.94;2338.34
84.0;64.4;2402.94
85.0;64.5;2467.63
86.0;64.86;2532.69
87.0;64.99;2597.87
88.0;65.23;2663.29
89.0;65.36;2728.85
90.0;65.58;2794.63
91.0;65.69;2860.52
92.0;65.86;2926.57
93.0;65.98;2992.74
