GRAND_ID: 2385
DAM_NAME: -48.217709
LONG: -48.217709
LAT: -20.027691
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.13;0.53
2.0;0.85;1.78
3.0;1.19;3.37
4.0;1.86;5.63
5.0;2.25;8.28
6.0;3.44;12.12
7.0;5.32;17.84
8.0;10.42;28.66
9.0;13.75;42.81
10.0;23.67;66.88
11.0;28.88;96.16
12.0;37.47;134.04
13.0;41.6;176.03
14.0;50.02;226.45
15.0;53.35;280.21
16.0;61.81;342.42
17.0;65.81;408.63
18.0;74.29;483.32
19.0;79.84;563.56
20.0;95.84;659.8
21.0;104.29;764.49
22.0;124.46;889.35
23.0;135.94;1025.69
24.0;155.02;1181.11
25.0;165.36;1346.87
26.0;182.73;1530.0
27.0;189.46;1719.86
28.0;202.81;1923.07
29.0;209.68;2133.14
30.0;220.42;2353.97
31.0;226.28;2580.65
32.0;236.09;2817.14
33.0;241.19;3058.73
34.0;250.67;3309.8
35.0;254.12;3564.32
36.0;260.14;3824.86
37.0;262.6;4087.86
38.0;266.05;4354.31
39.0;267.34;4622.05
