GRAND_ID: 2953
DAM_NAME: -7.635382
LONG: -7.635382
LAT: 32.4729
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.26;0.37
2.0;0.5;0.99
3.0;0.98;2.09
4.0;1.57;3.78
5.0;2.28;6.17
6.0;2.78;9.07
7.0;3.52;12.7
8.0;4.03;16.85
9.0;4.83;21.8
10.0;5.46;27.38
11.0;6.51;34.0
12.0;7.13;41.25
13.0;8.34;49.71
14.0;8.97;58.79
15.0;10.73;69.64
16.0;11.52;81.27
17.0;13.11;94.5
18.0;13.97;108.58
19.0;15.64;124.33
20.0;16.46;140.91
21.0;18.24;159.26
22.0;19.17;178.55
23.0;21.2;199.87
24.0;22.32;222.31
25.0;24.63;247.05
26.0;26.49;273.66
27.0;30.73;304.5
28.0;33.35;337.97
29.0;37.32;375.41
30.0;40.03;415.55
31.0;51.24;466.91
32.0;56.85;523.88
33.0;64.85;588.85
34.0;69.88;658.84
35.0;79.2;738.16
36.0;84.48;822.76
37.0;92.99;915.87
38.0;97.49;1013.47
39.0;105.08;1118.67
40.0;108.44;1227.22
41.0;115.3;1342.64
42.0;118.13;1460.88
43.0;122.77;1583.77
44.0;124.75;1708.63
45.0;127.84;1836.59
46.0;129.28;1965.99
47.0;131.17;2097.28
48.0;131.93;2229.32
49.0;132.86;2362.3
50.0;133.21;2495.62
