GRAND_ID: 2703
DAM_NAME: -7.211221
LONG: -7.211221
LAT: 42.114298
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.15
2.0;0.12;0.38
3.0;0.17;0.66
4.0;0.3;1.07
5.0;0.35;1.53
6.0;0.52;2.16
7.0;0.6;2.87
8.0;0.77;3.75
9.0;0.89;4.75
10.0;1.03;5.89
11.0;1.11;7.11
12.0;1.23;8.46
13.0;1.29;9.85
14.0;1.43;11.4
15.0;1.48;12.98
16.0;1.6;14.7
17.0;1.67;16.48
18.0;1.77;18.36
19.0;1.83;20.3
20.0;1.96;22.38
21.0;2.0;24.49
22.0;2.16;26.76
23.0;2.23;29.1
24.0;2.39;31.61
25.0;2.44;34.16
26.0;2.6;36.87
27.0;2.69;39.67
28.0;2.81;42.59
29.0;2.88;45.58
30.0;3.04;48.73
31.0;3.08;51.92
32.0;3.25;55.28
33.0;3.3;58.69
34.0;3.42;62.22
35.0;3.47;65.8
36.0;3.62;69.54
37.0;3.69;73.34
38.0;3.83;77.28
39.0;3.92;81.31
40.0;4.05;85.47
41.0;4.11;89.68
42.0;4.25;94.04
43.0;4.3;98.45
44.0;4.41;102.98
45.0;4.48;107.57
46.0;4.58;112.26
47.0;4.65;117.02
48.0;4.79;121.92
49.0;4.85;126.87
50.0;5.0;131.99
51.0;5.07;137.17
52.0;5.25;142.53
53.0;5.33;147.97
54.0;5.47;153.55
55.0;5.54;159.2
56.0;5.68;164.99
57.0;5.77;170.87
58.0;5.95;176.93
59.0;6.01;183.05
60.0;6.17;189.33
61.0;6.25;195.7
62.0;6.44;202.25
63.0;6.5;208.85
64.0;6.69;215.66
65.0;6.79;222.56
66.0;7.0;229.67
67.0;7.11;236.89
68.0;7.34;244.34
69.0;7.47;251.92
70.0;7.75;259.78
71.0;7.86;267.75
72.0;8.12;275.98
73.0;8.22;284.32
74.0;8.5;292.92
75.0;8.65;301.68
76.0;8.91;310.7
77.0;9.01;319.82
78.0;9.31;329.24
79.0;9.43;338.78
80.0;9.72;348.61
81.0;9.83;358.55
82.0;10.02;368.69
83.0;10.15;378.95
84.0;10.36;389.43
85.0;10.46;399.99
86.0;10.67;410.78
87.0;10.74;421.63
88.0;10.93;432.67
89.0;10.99;443.77
90.0;11.12;455.0
91.0;11.19;466.3
92.0;11.3;477.72
93.0;11.37;489.2
94.0;11.47;500.78
95.0;11.51;512.4
