GRAND_ID: 5643
DAM_NAME: 110.633764
LONG: 110.633764
LAT: 26.438125
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.16
2.0;0.05;0.35
3.0;0.06;0.55
4.0;0.1;0.8
5.0;0.12;1.05
6.0;0.16;1.35
7.0;0.17;1.66
8.0;0.22;2.03
9.0;0.25;2.42
10.0;0.3;2.87
11.0;0.32;3.33
12.0;0.37;3.84
13.0;0.4;4.38
14.0;0.51;5.04
15.0;0.59;5.76
16.0;0.7;6.6
17.0;0.75;7.5
18.0;0.91;8.55
19.0;1.0;9.69
20.0;1.17;11.0
21.0;1.22;12.36
22.0;1.37;13.87
23.0;1.43;15.44
24.0;1.54;17.11
25.0;1.58;18.83
26.0;1.69;20.66
27.0;1.72;22.53
28.0;1.81;24.48
29.0;1.86;26.48
30.0;1.95;28.57
31.0;1.97;30.68
32.0;2.03;32.85
33.0;2.05;35.04
