GRAND_ID: 2684
DAM_NAME: -1.180868
LONG: -1.180868
LAT: 42.6152
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.22
2.0;0.19;0.57
3.0;0.28;1.01
4.0;0.51;1.68
5.0;0.62;2.46
6.0;0.83;3.45
7.0;0.96;4.58
8.0;1.21;5.95
9.0;1.33;7.43
10.0;1.5;9.1
11.0;1.66;10.92
12.0;1.91;12.99
13.0;2.07;15.22
14.0;2.71;18.09
15.0;3.08;21.33
16.0;3.76;25.25
17.0;4.16;29.57
18.0;4.91;34.64
19.0;5.19;39.99
20.0;6.07;46.22
21.0;6.66;53.05
22.0;7.68;60.89
23.0;8.3;69.35
24.0;9.01;78.52
25.0;9.29;87.97
26.0;10.25;98.38
27.0;10.65;109.2
28.0;11.58;120.94
29.0;12.0;133.1
30.0;12.86;146.12
31.0;13.11;159.39
32.0;13.94;173.49
33.0;14.4;188.06
34.0;15.28;203.5
35.0;15.56;219.22
36.0;16.39;235.77
37.0;16.77;252.7
38.0;17.3;270.16
39.0;17.6;287.92
40.0;18.11;306.19
41.0;18.26;324.61
42.0;18.66;343.43
43.0;18.79;362.38
44.0;19.05;381.59
45.0;19.18;400.94
46.0;19.42;420.52
47.0;19.5;440.18
48.0;19.66;460.0
49.0;19.73;479.9
50.0;19.82;499.88
51.0;19.88;519.92
