GRAND_ID: 4440
DAM_NAME: 36.021135
LONG: 36.021135
LAT: 37.50812
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.13
2.0;0.05;0.28
3.0;0.06;0.45
4.0;0.08;0.64
5.0;0.11;0.86
6.0;0.16;1.12
7.0;0.26;1.49
8.0;0.35;1.95
9.0;0.47;2.53
10.0;0.52;3.16
11.0;0.59;3.85
12.0;0.64;4.6
13.0;0.71;5.42
14.0;0.78;6.3
15.0;0.88;7.29
16.0;0.96;8.36
17.0;1.06;9.53
18.0;1.16;10.79
19.0;1.25;12.14
20.0;1.32;13.57
21.0;1.42;15.09
22.0;1.47;16.67
23.0;1.57;18.36
24.0;1.63;20.09
25.0;1.71;21.91
26.0;1.76;23.78
27.0;1.83;25.71
28.0;1.87;27.69
29.0;1.95;29.75
30.0;1.98;31.84
31.0;2.02;33.97
32.0;2.05;36.13
33.0;2.08;38.32
34.0;2.11;40.54
35.0;2.14;42.78
36.0;2.15;45.04
37.0;2.17;47.32
38.0;2.18;49.61
39.0;2.19;51.91
